Metagenome,MAG_ID,BGC_ID,class,Predicted_product,lg(TPM),Domain,Phylum,Class,Order,Family,Genus,Species
M39,Aegir_M39_B196,BKLBJKCE_315.region001,Terpene,Terpene generic,3.11084255,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JALSRD01,JALSRD01,
M39,Aegir_M39_B196,BKLBJKCE_217.region001,RiPP,RiPP-like,3.069532982,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JALSRD01,JALSRD01,
M39,Aegir_M39_B196,BKLBJKCE_190.region001,Other,hydrogen-cyanide,2.767937486,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JALSRD01,JALSRD01,
M39,Aegir_M39_B196,BKLBJKCE_397.region001,Other,hydrogen-cyanide,2.663607676,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JALSRD01,JALSRD01,
M39,Aegir_M39_B196,BKLBJKCE_255.region001,Terpene,Terpene generic,2.585975899,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JALSRD01,JALSRD01,
M39,Aegir_M39_B196,BKLBJKCE_20.region001,Polyketide,T1PKS,2.579130966,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JALSRD01,JALSRD01,
M39,Aegir_M39_B196,BKLBJKCE_24.region001,RiPP,RRE-containing,2.568347861,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JALSRD01,JALSRD01,
M39,Aegir_M39_B196,BKLBJKCE_188.region001,Other,arylpolyene,2.529303575,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JALSRD01,JALSRD01,
M39,Aegir_M39_B196,BKLBJKCE_300.region001,Other,arylpolyene,2.446851334,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JALSRD01,JALSRD01,
M39,Aegir_M39_B198,OHIALCHJ_57.region001,Hybrid,arylpolyene:resorcinol,2.514363694,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,,
M39,Aegir_M39_B198,OHIALCHJ_181.region001,Other,betalactone,2.435387358,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,,
M39,Aegir_M39_B198,OHIALCHJ_63.region001,RiPP,RRE-containing,1.884287847,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,,
M39,Aegir_M39_B199,KEIMIPLH_50.region001,RiPP,RiPP-like,3.755621896,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,S010-17,
M39,Aegir_M39_B199,KEIMIPLH_314.region001,RiPP,RRE-containing,2.985805719,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,S010-17,
M39,Aegir_M39_B2,GFCMJPMJ_14.region001,Other,arylpolyene,2.735971619,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,S145-25,
M39,Aegir_M39_B2,GFCMJPMJ_188.region001,Other,arylpolyene,2.187834502,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,S145-25,
M39,Aegir_M39_B2,GFCMJPMJ_114.region001,RiPP,RiPP-like,2.14510769,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,S145-25,
M39,Aegir_M39_B2,GFCMJPMJ_69.region001,Other,resorcinol,2.082261719,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,S145-25,
M39,Aegir_M39_B20,KNGHPBFF_250.region001,Polyketide,T3PKS,2.353650411,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_415.region001,Other,resorcinol,2.110931508,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_139.region001,Hybrid,NRPS:T1PKS,2.100619436,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_308.region001,NRP,NRP generic,2.090449582,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_550.region001,NRP,NRP generic,2.090200262,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_318.region001,NRP,NRP generic,1.993217893,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_385.region001,RiPP,lanthipeptide,1.972313494,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_123.region001,Other,arylpolyene,1.952544921,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_13.region001,NRP,NRP generic,1.923989461,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_90.region001,NRP,NRP generic,1.879962722,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_375.region001,NRP,NRP generic,1.871304262,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B20,KNGHPBFF_475.region001,NRP,NRP generic,1.830448393,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,
M39,Aegir_M39_B21,OONNNJMN_291.region001,RiPP,RRE-containing,2.564844157,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA1556,,
M39,Aegir_M39_B23,CIBCBEEE_156.region001,Other,hydrogen-cyanide,4.034441119,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,
M39,Aegir_M39_B23,CIBCBEEE_91.region001,Hybrid,NRPS-like:arylpolyene,3.56780595,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,
M39,Aegir_M39_B23,CIBCBEEE_111.region001,NRP,NRPS-like,3.49993593,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,
M39,Aegir_M39_B23,CIBCBEEE_109.region001,RiPP,RiPP-like,3.438120604,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,
M39,Aegir_M39_B23,CIBCBEEE_122.region001,Terpene,Terpene generic,3.314255277,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,
M39,Aegir_M39_B23,CIBCBEEE_22.region001,RiPP,redox-cofactor,3.287322191,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,
M39,Aegir_M39_B24,MINEOLEI_165.region001,Terpene,Terpene generic,2.479634438,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Profundibacter,
M39,Aegir_M39_B25,IAPKAMMO_162.region001,Other,acyl_amino_acids,3.360140496,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_74.region001,NRP,NRP generic,3.171505877,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_354.region001,Other,acyl_amino_acids,3.125745003,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_56.region001,Terpene,Terpene generic,3.120262012,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_248.region001,Other,acyl_amino_acids,3.038436833,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_89.region001,Other,acyl_amino_acids,2.913418886,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_313.region001,NRP,NRPS-like,2.883987279,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_177.region001,Polyketide,T3PKS,2.711350098,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_357.region001,Other,acyl_amino_acids,2.698122306,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_81.region001,Other,acyl_amino_acids,2.57418619,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_310.region001,Other,acyl_amino_acids,2.424600951,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_326.region001,NRP,NRP generic,2.345469321,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_109.region001,Polyketide,T1PKS,2.104817295,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B25,IAPKAMMO_130.region001,NRP,NRP generic,1.94904535,Bacteria,Planctomycetota,JADGBV01,JADGBV01,JADGBV01,,
M39,Aegir_M39_B26,PODDHOJH_222.region001,Other,nucleoside,3.155213104,Bacteria,Chloroflexota,Anaerolineae,B4-G1,DUEL01,JBDOIF01,
M39,Aegir_M39_B27,INCGMNIA_224.region001,RiPP,RRE-containing,1.627008668,Bacteria,WOR-3,Hydrothermia,JBDRYB01,JBDRYB01,,
M39,Aegir_M39_B29,LDFDGFAA_706.region001,Other,betalactone,2.062680095,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Caldithrix,
M39,Aegir_M39_B29,LDFDGFAA_263.region001,NRP,NRP generic,2.037541467,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Caldithrix,
M39,Aegir_M39_B29,LDFDGFAA_732.region001,NRP,NRP generic,1.734295025,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Caldithrix,
M39,Aegir_M39_B29,LDFDGFAA_640.region001,NRP,NRP generic,1.602632718,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Caldithrix,
M39,Aegir_M39_B31,POFLEAAM_394.region001,NRP,NRPS-like,2.08385484,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,B16-G9,
M39,Aegir_M39_B31,POFLEAAM_334.region001,Other,arylpolyene,1.740935416,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,B16-G9,
M39,Aegir_M39_B31,POFLEAAM_250.region001,Other,arylpolyene,1.583064865,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,B16-G9,
M39,Aegir_M39_B32,JGCEHHJG_612.region001,NRP,NRPS-like,3.373167897,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,,
M39,Aegir_M39_B32,JGCEHHJG_105.region001,Terpene,Terpene generic,2.14945176,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,,
M39,Aegir_M39_B32,JGCEHHJG_432.region001,Polyketide,T1PKS,1.657886108,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,,
M39,Aegir_M39_B32,JGCEHHJG_32.region001,RiPP,ranthipeptide,1.278336499,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,,
M39,Aegir_M39_B33,ANLNIOLN_185.region001,RiPP,RiPP-like,1.59958228,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,Sulfurivirga,
M39,Aegir_M39_B33,ANLNIOLN_177.region001,RiPP,RiPP-like,1.488864497,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,Sulfurivirga,
M39,Aegir_M39_B34,MPGNNOLM_73.region001,RiPP,RiPP-like,2.585719602,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,,
M39,Aegir_M39_B34,MPGNNOLM_486.region001,RiPP,RiPP-like,1.918431985,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,,
M39,Aegir_M39_B34,MPGNNOLM_289.region001,RiPP,thiopeptide,1.910204114,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,,
M39,Aegir_M39_B34,MPGNNOLM_149.region001,Terpene,Terpene generic,1.81017267,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,,
M39,Aegir_M39_B34,MPGNNOLM_539.region001,RiPP,RiPP-like,1.732915469,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,,
M39,Aegir_M39_B34,MPGNNOLM_32.region001,NRP,NRP generic,1.579701411,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,,
M39,Aegir_M39_B34,MPGNNOLM_64.region001,Hybrid,NRPS-like:T1PKS,1.419611287,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,,
M39,Aegir_M39_B38,LLKGMAIK_200.region001,Other,hydrogen-cyanide,3.211402316,Bacteria,Chloroflexota,Anaerolineae,B4-G1,B4-G1,B4-G1,
M39,Aegir_M39_B39,NPMBOLIF_4.region001,RiPP,RiPP-like,2.729710462,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,UBA4427,
M39,Aegir_M39_B39,NPMBOLIF_114.region001,RiPP,RiPP-like,2.618727087,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,UBA4427,
M39,Aegir_M39_B39,NPMBOLIF_107.region001,Other,arylpolyene,2.597797562,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,UBA4427,
M39,Aegir_M39_B39,NPMBOLIF_29.region001,Terpene,Terpene generic,2.546592928,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,UBA4427,
M39,Aegir_M39_B39,NPMBOLIF_68.region001,Polyketide,T1PKS,2.538259908,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,UBA4427,
M39,Aegir_M39_B39,NPMBOLIF_73.region001,Hybrid,NRPS-like:T1PKS,2.483326105,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,UBA4427,
M39,Aegir_M39_B39,NPMBOLIF_58.region001,Other,betalactone,2.47725465,Bacteria,Myxococcota_A,UBA9160,UBA9160,UBA4427,UBA4427,
M39,Aegir_M39_B41,JEGBJGEC_29.region001,RiPP,RRE-containing,2.243245452,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,S012-113,
M39,Aegir_M39_B44,IPKLMCOG_23.region001,Terpene,Terpene generic,2.665670192,Bacteria,Bipolaricaulota,Bipolaricaulia,Bipolaricaulales,Bipolaricaulaceae,UBA3574,
M39,Aegir_M39_B45,BHJKMAJD_66.region001,RiPP,RiPP-like,3.55498557,Archaea,Halobacteriota,Syntropharchaeia,Alkanophagales,Methanospirareceae,G60ANME1,G60ANME1 sp025464325
M39,Aegir_M39_B48,BPODBAHM_100.region001,RiPP,RiPP-like,2.299488601,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Marinicellaceae,NORP309,
M39,Aegir_M39_B5,CBKCKAFE_11.region001,Hybrid,arylpolyene:resorcinol,3.367733279,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,S010-17,
M39,Aegir_M39_B51,DKEELOGD_73.region001,Terpene,Terpene generic,2.639919697,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,JALVZP01,,
M39,Aegir_M39_B51,DKEELOGD_85.region001,RiPP,RiPP-like,2.543319032,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,JALVZP01,,
M39,Aegir_M39_B52,LKAFJBHK_77.region001,RiPP,ranthipeptide,2.663923782,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NBLH01,NBLH01,
M39,Aegir_M39_B53,DHNEMAIL_61.region001,Other,resorcinol,3.557065318,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,GCA-002733105,
M39,Aegir_M39_B54,HDEKGLIK_101.region001,RiPP,thioamitides,1.896578071,Archaea,Halobacteriota,Syntropharchaeia,Alkanophagales,Methanospirareceae,Methanoxibalbensis,
M39,Aegir_M39_B56,PEMCANAD_12.region001,RiPP,RiPP-like,2.941311577,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JAFDCJ01,JAOZPY01,
M39,Aegir_M39_B56,PEMCANAD_95.region001,RiPP,RRE-containing,2.702743387,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JAFDCJ01,JAOZPY01,
M39,Aegir_M39_B56,PEMCANAD_60.region001,Other,arylpolyene,2.502706909,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JAFDCJ01,JAOZPY01,
M39,Aegir_M39_B56,PEMCANAD_15.region001,Other,arylpolyene,2.472402966,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JAFDCJ01,JAOZPY01,
M39,Aegir_M39_B56,PEMCANAD_106.region001,Other,hydrogen-cyanide,2.390432708,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JAFDCJ01,JAOZPY01,
M39,Aegir_M39_B56,PEMCANAD_155.region001,Hybrid,hglE-KS:T1PKS,2.389040796,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JAFDCJ01,JAOZPY01,
M39,Aegir_M39_B56,PEMCANAD_62.region001,Other,arylpolyene,2.38800965,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JAFDCJ01,JAOZPY01,
M39,Aegir_M39_B56,PEMCANAD_126.region001,RiPP,RRE-containing,2.313135805,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JAFDCJ01,JAOZPY01,
M39,Aegir_M39_B56,PEMCANAD_130.region001,Other,hydrogen-cyanide,2.211987256,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JAFDCJ01,JAOZPY01,
M39,Aegir_M39_B56,PEMCANAD_145.region001,RiPP,RiPP-like,2.12146747,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JAFDCJ01,JAOZPY01,
M39,Aegir_M39_B56,PEMCANAD_54.region001,Polyketide,T1PKS,2.091062574,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,JAFDCJ01,JAOZPY01,
M39,Aegir_M39_B57,PKOHFBCK_383.region001,Terpene,Terpene generic,1.91246387,Bacteria,Zhuqueibacterota,JdFR-76,JdFR-76,4484-219,4484-219,
M39,Aegir_M39_B57,PKOHFBCK_276.region001,RiPP,RRE-containing,1.897196284,Bacteria,Zhuqueibacterota,JdFR-76,JdFR-76,4484-219,4484-219,
M39,Aegir_M39_B58,JGFFHJOO_118.region001,RiPP,RRE-containing,1.794631635,Archaea,Thermoplasmatota,E2,DHVEG-1,B18-G2,B18-G2,
M39,Aegir_M39_B60,IGDGJELM_12.region001,Other,arylpolyene,2.614009889,Bacteria,Myxococcota,B64-G9,B64-G9,B64-G9,JALVPF01,
M39,Aegir_M39_B60,IGDGJELM_46.region002,Terpene,Terpene generic,2.573093273,Bacteria,Myxococcota,B64-G9,B64-G9,B64-G9,JALVPF01,
M39,Aegir_M39_B60,IGDGJELM_61.region001,Polyketide,hglE-KS,2.518898216,Bacteria,Myxococcota,B64-G9,B64-G9,B64-G9,JALVPF01,
M39,Aegir_M39_B60,IGDGJELM_46.region001,Terpene,Terpene generic,2.438182027,Bacteria,Myxococcota,B64-G9,B64-G9,B64-G9,JALVPF01,
M39,Aegir_M39_B60,IGDGJELM_65.region001,Other,arylpolyene,2.432592734,Bacteria,Myxococcota,B64-G9,B64-G9,B64-G9,JALVPF01,
M39,Aegir_M39_B60,IGDGJELM_43.region001,RiPP,RRE-containing,2.200493471,Bacteria,Myxococcota,B64-G9,B64-G9,B64-G9,JALVPF01,
M39,Aegir_M39_B62,GBJKAJGP_36.region001,RiPP,RiPP-like,2.276258353,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacula,
M39,Aegir_M39_B62,GBJKAJGP_238.region001,Other,betalactone,2.077728159,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacula,
M39,Aegir_M39_B62,GBJKAJGP_8.region001,RiPP,RRE-containing,1.969198946,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacula,
M39,Aegir_M39_B62,GBJKAJGP_140.region001,Other,hydrogen-cyanide,1.846272953,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacula,
M39,Aegir_M39_B62,GBJKAJGP_21.region001,Hybrid,acyl_amino_acids:hserlactone,1.694121536,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacula,
M39,Aegir_M39_B62,GBJKAJGP_25.region001,Other,hydrogen-cyanide,1.646033144,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacula,
M39,Aegir_M39_B64,BHJOCGJN_115.region001,Other,acyl_amino_acids,2.184277478,Bacteria,Chloroflexota,Anaerolineae,B4-G1,B4-G1,JALWUZ01,
M39,Aegir_M39_B68,BMNDMLLO_348.region001,NRP,NRP generic,1.7304854,Bacteria,Myxococcota,Polyangia,HGW-17,SLPX01,,
M39,Aegir_M39_B68,BMNDMLLO_425.region001,Terpene,Terpene generic,1.653054901,Bacteria,Myxococcota,Polyangia,HGW-17,SLPX01,,
M39,Aegir_M39_B69,EGDKBMJK_96.region001,Polyketide,T3PKS,2.397585359,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,GCA-2862085,
M39,Aegir_M39_B69,EGDKBMJK_324.region001,NRP,NRPS-like,2.389817731,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,GCA-2862085,
M39,Aegir_M39_B69,EGDKBMJK_202.region001,RiPP,thiopeptide,2.305402596,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,GCA-2862085,
M39,Aegir_M39_B7,OKKCHLFC_349.region001,RiPP,ranthipeptide,1.871668694,Bacteria,Desulfobacterota,JACQYL01,JACQYL01,,,
M39,Aegir_M39_B7,OKKCHLFC_469.region001,RiPP,RRE-containing,1.867845271,Bacteria,Desulfobacterota,JACQYL01,JACQYL01,,,
M39,Aegir_M39_B70,JNJEJPMG_296.region001,RiPP,RiPP-like,2.620070664,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,UBA11858,UBA11858,
M39,Aegir_M39_B71,OEDHKPFD_39.region001,RiPP,ranthipeptide,3.728989565,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,QPIN01 sp021647585
M39,Aegir_M39_B71,OEDHKPFD_164.region001,Other,arylpolyene,3.723468367,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,QPIN01 sp021647585
M39,Aegir_M39_B71,OEDHKPFD_19.region001,RiPP,RiPP-like,3.592284575,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,QPIN01 sp021647585
M39,Aegir_M39_B71,OEDHKPFD_120.region001,RiPP,RiPP-like,3.42432987,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,QPIN01 sp021647585
M39,Aegir_M39_B71,OEDHKPFD_97.region001,Other,betalactone,3.354942156,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,QPIN01 sp021647585
M39,Aegir_M39_B71,OEDHKPFD_155.region001,Polyketide,T1PKS,3.23120778,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,QPIN01 sp021647585
M39,Aegir_M39_B72,ELFKHDCH_229.region001,RiPP,RiPP-like,2.240196759,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Salibacteraceae,UBA2108,
M39,Aegir_M39_B72,ELFKHDCH_302.region001,Polyketide,T3PKS,2.151912358,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Salibacteraceae,UBA2108,
M39,Aegir_M39_B72,ELFKHDCH_235.region001,Hybrid,arylpolyene:resorcinol,1.855781592,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Salibacteraceae,UBA2108,
M39,Aegir_M39_B74,EPGHDDAG_38.region001,RiPP,RRE-containing,2.161249027,Bacteria,WOR-3,Hydrothermia,JBDRYB01,JBDRYB01,,
M39,Aegir_M39_B74,EPGHDDAG_91.region001,RiPP,RRE-containing,1.906497646,Bacteria,WOR-3,Hydrothermia,JBDRYB01,JBDRYB01,,
M39,Aegir_M39_B75,GOFKCKIN_105.region001,RiPP,RiPP-like,2.824968594,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,,,
M39,Aegir_M39_B75,GOFKCKIN_92.region001,Hybrid,NRPS-like:T1PKS,2.615515671,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,,,
M39,Aegir_M39_B75,GOFKCKIN_160.region001,NRP,NRPS-like,2.565879472,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,,,
M39,Aegir_M39_B75,GOFKCKIN_25.region001,Other,arylpolyene,2.523968037,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,,,
M39,Aegir_M39_B75,GOFKCKIN_139.region001,Terpene,Terpene generic,2.374543322,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,,,
M39,Aegir_M39_B75,GOFKCKIN_48.region001,Terpene,Terpene generic,2.366480674,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,,,
M39,Aegir_M39_B76,FFMOECEE_278.region001,Polyketide,T3PKS,2.526209975,Bacteria,Zhuqueibacterota,Zhuqueibacteria,Residuimicrobiales,Krinioviventaceae,Hydrothermomicrobium,
M39,Aegir_M39_B76,FFMOECEE_523.region001,RiPP,RRE-containing,2.124487522,Bacteria,Zhuqueibacterota,Zhuqueibacteria,Residuimicrobiales,Krinioviventaceae,Hydrothermomicrobium,
M39,Aegir_M39_B77,PCIMOJGB_119.region001,Other,arylpolyene,3.774323787,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA1556,QNXT01,
M39,Aegir_M39_B77,PCIMOJGB_111.region001,Other,arylpolyene,2.707240295,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA1556,QNXT01,
M39,Aegir_M39_B77,PCIMOJGB_167.region001,RiPP,RRE-containing,2.3714996,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA1556,QNXT01,
M39,Aegir_M39_B78,MCBAFCPB_57.region001,RiPP,RRE-containing,2.469398196,Bacteria,Krumholzibacteriota,Krumholzibacteriia,LZORAL124-64-63,LZORAL124-64-63,JAGRNP01,
M39,Aegir_M39_B78,MCBAFCPB_37.region001,Polyketide,T3PKS,2.441326576,Bacteria,Krumholzibacteriota,Krumholzibacteriia,LZORAL124-64-63,LZORAL124-64-63,JAGRNP01,
M39,Aegir_M39_B79,ECMLGHLP_74.region001,Polyketide,hglE-KS,2.434142252,Bacteria,Chloroflexota,Anaerolineae,JAFGEY01,JAFGEY01,BS750m-G44,
