Metagenome,MAG,BGC,class,Predicted product,Domain,Phylum,Class,Order,Family,Genus,Species,M24 lg(GPM),M25 lg(GPM),M26 lg(GPM),M33 lg(GPM),M36 lg(GPM),M37 lg(GPM),M38 lg(GPM),M39 lg(GPM),M42 lg(GPM)
M39,Aegir_M39_B167,NKOFHIIF_622.region001,RiPP,RRE-containing,Bacteria,Chloroflexota,Anaerolineae,Caldilineales,Caldilineaceae,JAJRVT01,0,1.489601313,1.527372464,0,0.453151929,0,1.680095977,0,1.509814019,0
M39,Aegir_M39_B167,NKOFHIIF_627.region001,RiPP,RRE-containing,Bacteria,Chloroflexota,Anaerolineae,Caldilineales,Caldilineaceae,JAJRVT01,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B168,CPJGGNFP_72.region001,Other,phosphonate,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,SZUA-51,0,0.623664687,1.189709614,0,0,0,0,0,3.128888607,0
M39,Aegir_M39_B168,CPJGGNFP_141.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,SZUA-36,SZUA-51,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B17,CBJJPFKK_13.region001,Polyketide,T3PKS,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,Persephonella,0,0.020257348,2.459429039,0.78350408,0,0.75547901,0,0,1.972436169,0.181697397
M39,Aegir_M39_B17,CBJJPFKK_32.region001,RiPP,RRE-containing,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,Persephonella,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B17,CBJJPFKK_17.region001,NRP,NRPS-like,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,Persephonella,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B170,FJOFPHMJ_17.region001,Terpene,Terpene generic,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,UBA2268,0,0,1.247524732,0.726701584,0,0,0.402962796,1.23844704,0,2.918402763,0
M39,Aegir_M39_B171,EIKHOBMN_203.region001,RiPP,RiPP-like,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,0,2.083906298,2.592364593,3.84071892,0,0,0,1.934910631,3.801553494,0
M39,Aegir_M39_B172,EBJEFPEO_13.region001,RiPP,RiPP-like,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Sulfomarinibacteraceae,JAADFK01,0,0.749118515,1.631987705,0,0,0,0,0.927481782,3.054137805,0
M39,Aegir_M39_B172,EBJEFPEO_44.region001,Polyketide,T3PKS,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Sulfomarinibacteraceae,JAADFK01,0,1.164059839,0.997711007,0,0,0.820100254,1.053524507,1.819544361,3.32152113,0
M39,Aegir_M39_B172,EBJEFPEO_4.region001,Terpene,Terpene generic,Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Sulfomarinibacteraceae,JAADFK01,0,1.147151939,1.503681852,0,0,0.627101095,0,1.501606465,3.299659919,-0.247710514
M39,Aegir_M39_B173,LOGKCIHJ_109.region001,Terpene,Terpene generic,Bacteria,Bipolaricaulota,Bipolaricaulia,UBA7950,UBA9294,S016-54,0,0,0.967285485,0,0,0,0,1.931786343,2.17732812,0
M39,Aegir_M39_B173,LOGKCIHJ_31.region001,Terpene,Terpene generic,Bacteria,Bipolaricaulota,Bipolaricaulia,UBA7950,UBA9294,S016-54,0,0,1.522118837,0,2.091350979,0,0,2.51192556,2.729869675,0
M39,Aegir_M39_B174,PAJIPFJH_122.region001,RiPP,RRE-containing,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,0,0,0,0.319088131,0,0,0,0,0,1.556802192,0
M39,Aegir_M39_B174,PAJIPFJH_141.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,0,0,1.123362011,1.052584841,0,-0.549909471,0.443610325,0,0,2.273908486,0
M39,Aegir_M39_B174,PAJIPFJH_161.region001,Hybrid,hglE-KS:T1PKS,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,0,0,1.406146667,1.427318556,0,0,0.761157087,0.77273259,0,2.677185828,0
M39,Aegir_M39_B174,PAJIPFJH_32.region001,Other,hserlactone,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,0,0,0.830265714,0.919189387,0,0,0,0,0,2.394546465,0
M39,Aegir_M39_B174,PAJIPFJH_84.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,0,0,0.501410618,1.455635717,0.963627354,0,0.935602284,0,0,2.5128494,0
M39,Aegir_M39_B174,PAJIPFJH_136.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,0,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B174,PAJIPFJH_52.region001,RiPP,redox-cofactor,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,0,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B175,JCDKLONH_37.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,LS-SOB,JAAELZ01,0,1.306230392,2.233303245,0,0,0.661240811,0,1.3085024,2.280685608,0
M39,Aegir_M39_B175,JCDKLONH_113.region001,RiPP,RRE-containing,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,LS-SOB,JAAELZ01,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B175,JCDKLONH_167.region001,RiPP,RRE-containing,Bacteria,Pseudomonadota,Gammaproteobacteria,Arenicellales,LS-SOB,JAAELZ01,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B177,DPONBGFN_110.region001,Hybrid,arylpolyene:resorcinol,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Salibacteraceae,CAJXZP01,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B178,AIAADNBJ_131.region001,RiPP,RiPP-like,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,RBC036,0,2.482506816,0.785211616,0,0,1.403480881,0,0,2.362413925,0
M39,Aegir_M39_B178,AIAADNBJ_148.region001,NRP,NRP generic,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,RBC036,0,2.782515628,0.395768113,0,0,1.713007382,0,0,2.578695367,0
M39,Aegir_M39_B178,AIAADNBJ_15.region001,NRP,NRPS-like,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,RBC036,0,2.494961374,0,0,0,1.491216045,0,0.606998716,2.457448327,0
M39,Aegir_M39_B178,AIAADNBJ_180.region001,Polyketide,T3PKS,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,RBC036,0,2.194983488,0,0,0,1.292048812,0,0,2.092913701,0
M39,Aegir_M39_B178,AIAADNBJ_205.region001,Other,resorcinol,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,RBC036,0,2.552012652,0,0,0,1.467690378,0,0,2.28416034,0
M39,Aegir_M39_B178,AIAADNBJ_43.region001,Terpene,Terpene generic,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,RBC036,0,2.469985165,0.357511713,0,0,1.003809701,0,0,2.320209211,0
M39,Aegir_M39_B179,DCMKIBAL_70.region001,RiPP,RRE-containing,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,S143-33,S143-33,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B18,OGOLDCED_105.region001,RiPP,RRE-containing,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADGE01,JAADGE01,0,0,0,0,0.431459537,0,0,0.390999684,1.957124992,0
M39,Aegir_M39_B18,OGOLDCED_116.region001,Other,arylpolyene,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADGE01,JAADGE01,0,0.999997913,0.514890319,0,0.343759771,0,0,0.780421172,2.759782964,0
M39,Aegir_M39_B18,OGOLDCED_13.region001,Other,arylpolyene,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADGE01,JAADGE01,0,0,0.15053279,0,0,0,0,0,2.354823095,0
M39,Aegir_M39_B18,OGOLDCED_26.region001,Other,resorcinol,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADGE01,JAADGE01,0,0,0.223313872,0,0,0,0.978097377,0.488844726,2.347727504,0
M39,Aegir_M39_B18,OGOLDCED_79.region001,Other,acyl_amino_acids,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,JAADGE01,JAADGE01,0,0,0,0,0,0.584984057,0.81840831,0.727095668,1.911367788,0
M39,Aegir_M39_B180,PILMEDLM_25.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,B111-G9,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B180,PILMEDLM_183.region001,Other,hydrogen-cyanide,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,B111-G9,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B180,PILMEDLM_80.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,B111-G9,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B181,FNBCNFFH_185.region001,RiPP,RiPP-like,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,0,0.74827868,0,0,0,2.611144971,0,1.227671943,2.359555993,0
M39,Aegir_M39_B181,FNBCNFFH_18.region001,Other,arylpolyene,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,0,0.238681749,0.151514163,0,0,2.316326091,0,0.116015021,2.170052064,0
M39,Aegir_M39_B181,FNBCNFFH_221.region001,Polyketide,hglE-KS,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,0,1.319202144,-0.259327137,0,0,3.026208248,0,1.421177065,2.875402764,0
M39,Aegir_M39_B181,FNBCNFFH_267.region001,Hybrid,hydrogen-cyanide:T3PKS,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,0,0.717740507,-0.515555115,0,0,2.39141041,0.239228389,0.98042466,2.231311667,-0.567977476
M39,Aegir_M39_B181,FNBCNFFH_320.region001,Terpene,Terpene generic,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,0,1.361000214,0,0,0,2.862758647,0,1.292691147,2.696483355,0
M39,Aegir_M39_B181,FNBCNFFH_51.region001,Other,arylpolyene,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,JAADHO01,0,0.632556435,0,0,0,2.458858566,0,0.555647197,2.392253581,0
M39,Aegir_M39_B182,LIPJKAHJ_33.region001,Other,hserlactone,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Profundibacter,Profundibacter amoris,2.355742524,1.95418098,0,0,3.139392535,0.960776458,1.449247412,2.779499116,0
M39,Aegir_M39_B182,LIPJKAHJ_11.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Profundibacter,Profundibacter amoris,2.493467983,2.31136895,0,0,3.103089378,1.422699778,1.7627509,3.091266911,0
M39,Aegir_M39_B182,LIPJKAHJ_36.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Profundibacter,Profundibacter amoris,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B182,LIPJKAHJ_67.region001,Other,hserlactone,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Profundibacter,Profundibacter amoris,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B183,CBIJBIGH_173.region001,Terpene,Terpene generic,Bacteria,Desulfobacterota_F,JdFR-97,JdFR-97,JdFR-97,JdFR-97,0,0,0.274652329,0,0,0,0,1.385281223,2.73421514,0
M39,Aegir_M39_B183,CBIJBIGH_190.region001,RiPP,ranthipeptide,Bacteria,Desulfobacterota_F,JdFR-97,JdFR-97,JdFR-97,JdFR-97,0,0,0,0,0,0,0,1.141004382,2.359430779,0
M39,Aegir_M39_B183,CBIJBIGH_198.region001,Other,betalactone,Bacteria,Desulfobacterota_F,JdFR-97,JdFR-97,JdFR-97,JdFR-97,0,0,0,0,0,0,0,1.600511966,2.553390018,0
M39,Aegir_M39_B183,CBIJBIGH_4.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota_F,JdFR-97,JdFR-97,JdFR-97,JdFR-97,0,0,0,0,0.123055238,0,0,1.462806627,2.512155789,0
M39,Aegir_M39_B184,EDPJEEBL_131.region001,Other,hydrogen-cyanide,Archaea,Asgardarchaeota,Heimdallarchaeia,UBA460,UBA460,0,0,0,0.978872166,0,0,1.822450712,1.034685666,0.84646301,3.265229405,0
M39,Aegir_M39_B185,BGKBPJDF_127.region001,NRP,NRP generic,Bacteria,JdFR-76,JdFR-76,JdFR-76,DREG01,DREG01,0,1.100224039,0,0,0.876688011,0,0,1.579617302,3.039514837,0
M39,Aegir_M39_B185,BGKBPJDF_163.region001,NRP,NRPS-like,Bacteria,JdFR-76,JdFR-76,JdFR-76,DREG01,DREG01,0,0,0.501717694,0,0.932647137,0,0,1.670338534,2.834407268,0
M39,Aegir_M39_B185,BGKBPJDF_304.region001,NRP,NRP generic,Bacteria,JdFR-76,JdFR-76,JdFR-76,DREG01,DREG01,0,1.337738129,0.472419292,0,0.954501258,0,0,2.161196019,3.203048875,0
M39,Aegir_M39_B185,BGKBPJDF_357.region001,NRP,NRP generic,Bacteria,JdFR-76,JdFR-76,JdFR-76,DREG01,DREG01,0,1.204053704,0,0,0.042665582,0,0.968579635,1.683446966,3.024467801,0
M39,Aegir_M39_B185,BGKBPJDF_369.region001,Terpene,Terpene generic,Bacteria,JdFR-76,JdFR-76,JdFR-76,DREG01,DREG01,0,0,0,0,0.198932912,0,0,1.112715569,2.470879983,0
M39,Aegir_M39_B185,BGKBPJDF_47.region001,RiPP,RRE-containing,Bacteria,JdFR-76,JdFR-76,JdFR-76,DREG01,DREG01,0,0,0,0,0,0,0,0.778840519,1.811021657,0
M39,Aegir_M39_B185,BGKBPJDF_51.region001,Hybrid,NRPS:T1PKS,Bacteria,JdFR-76,JdFR-76,JdFR-76,DREG01,DREG01,0,1.479636729,0.102434531,0,0.931303983,0.322763787,0.857218036,1.991214675,3.192764112,0
M39,Aegir_M39_B185,BGKBPJDF_99.region001,Other,arylpolyene,Bacteria,JdFR-76,JdFR-76,JdFR-76,DREG01,DREG01,0,1.346282416,0,0,0.309833032,1.303352827,0,1.223615688,2.613649737,0
M39,Aegir_M39_B186,JNBGNNLM_212.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0,0.581556979,0.795419388,0,0,0,2.851232888,0.759920246,2.390644801,0
M39,Aegir_M39_B186,JNBGNNLM_229.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0,3.23942516,1.807958888,1.035123915,2.09993888,1.183190104,3.025852933,3.276962971,3.012249194,0
M39,Aegir_M39_B186,JNBGNNLM_315.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0,0,0,0,0,0,2.639023745,0,1.991620533,0
M39,Aegir_M39_B186,JNBGNNLM_361.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0,0.461111727,0.674974136,0,0.503843588,0,2.986060141,1.417626244,2.454452287,0
M39,Aegir_M39_B186,JNBGNNLM_215.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B186,JNBGNNLM_104.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B187,KKKOIOLA_34.region001,RiPP,RRE-containing,Bacteria,Aquificota,Aquificae,Hydrogenothermales,Hydrogenothermaceae,QNZC01,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B188,JCKFNMMM_145.region001,Other,arylpolyene,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0,0,1.086467637,0,0,1.556674367,0,1.096725985,2.268989198,0
M39,Aegir_M39_B188,JCKFNMMM_162.region001,Terpene,Terpene generic,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0,0,0.557697645,0,0,1.623124941,0,0.999319757,2.357484172,0
M39,Aegir_M39_B188,JCKFNMMM_165.region001,Polyketide,T1PKS,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0,0,1.38416191,0.654792631,0.478345805,2.220607222,0,1.370939162,2.930459105,0
M39,Aegir_M39_B188,JCKFNMMM_185.region001,RiPP,RRE-containing,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0,0,0.286732095,0,0.416631543,1.410151338,0,1.029384203,1.962314112,0
M39,Aegir_M39_B188,JCKFNMMM_191.region001,RiPP,RRE-containing,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0,0,0,0,0,1.214303273,0,0,2.061587183,0
M39,Aegir_M39_B188,JCKFNMMM_25.region001,RiPP,ranthipeptide,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0,0,1.068441073,0,0,1.825889514,0,0.981789408,2.351912625,0
M39,Aegir_M39_B188,JCKFNMMM_262.region001,RiPP,RiPP-like,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0,0,0.6615908,0,0,1.249896842,0,0.751030395,2.278621572,0
M39,Aegir_M39_B188,JCKFNMMM_283.region001,RiPP,RRE-containing,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0,0,-0.071593305,0,0,1.102978461,0,0.494967544,1.751790332,0
M39,Aegir_M39_B188,JCKFNMMM_332.region001,Terpene,Terpene generic,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0,0,0.493166371,0,0,1.634314382,0,0,2.281787901,0
M39,Aegir_M39_B188,JCKFNMMM_340.region001,Polyketide,HR-T2PKS,Bacteria,Myxococcota,JAADFL01,JAADFL01,JAADFL01,0,0,0,1.555817947,0,0,2.218225709,0,1.267061591,2.809326275,0
M39,Aegir_M39_B19,JNHAIHPN_149.region001,Other,arylpolyene,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,JAFGTH01,0,0,1.103187825,0,0,0,-0.143861746,0.691622498,0.378461106,2.044219286,0
M39,Aegir_M39_B19,JNHAIHPN_165.region001,Other,arylpolyene,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,JAFGTH01,0,0,1.262618624,0,0,0,1.015569052,0,1.139951896,2.36800294,0
M39,Aegir_M39_B19,JNHAIHPN_184.region001,Other,acyl_amino_acids,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,JAFGTH01,0,0,1.412517312,0,0,0,0.700580942,0.757913936,0,2.174968713,0
M39,Aegir_M39_B19,JNHAIHPN_4.region001,Other,ladderane,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,JAFGTH01,0,0,2.259241721,0.592290538,0,0,1.62553315,1.347074042,1.635972641,3.155276943,0
M39,Aegir_M39_B19,JNHAIHPN_96.region001,Other,arylpolyene,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,JAFGTH01,0,0,1.770882253,0,0,0,1.3780741,0,1.180237649,2.723223154,0
M39,Aegir_M39_B190,BOGPHCML_86.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,UWMA-0217,UWMA-0217,0,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B190,BOGPHCML_104.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,UWMA-0217,UWMA-0217,0,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B191,EEGHMLPD_225.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,Methyloprofundus sp900128525,3.891643572,3.855692485,1.622501815,0,4.839830753,4.232734714,2.796746364,4.579948988,0
M39,Aegir_M39_B191,EEGHMLPD_256.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,Methyloprofundus sp900128525,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B191,EEGHMLPD_89.region001,RiPP,redox-cofactor,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,Methyloprofundus sp900128525,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B191,EEGHMLPD_38.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,Methyloprofundus sp900128525,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B192,HEEDOPCH_142.region001,Other,hydrogen-cyanide,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0,4.018208495,2.899896574,1.440680724,2.529725568,2.214288,4.248139898,3.648422378,3.66503865,0
M39,Aegir_M39_B192,HEEDOPCH_110.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0,3.991768284,2.857276736,1.666906199,3.772166859,2.043451716,4.1789778,3.595854757,3.903700603,0.252186159
M39,Aegir_M39_B192,HEEDOPCH_120.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0,3.34144095,2.068545134,0.730030968,0.854614138,0.400975902,3.785770005,1.730608233,2.896017797,0
M39,Aegir_M39_B192,HEEDOPCH_18.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B192,HEEDOPCH_56.region001,RiPP,redox-cofactor,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B192,HEEDOPCH_64.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B192,HEEDOPCH_11.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B192,HEEDOPCH_161.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,QPIN01,0,0,0,0,0,0,0,0,0,0
M39,Aegir_M39_B193,IPACGEIK_1.region001,Other,2-dos aminoglycoside,Archaea,Thermoproteota,Thermoprotei,Thermofilales,B69-G16,B69-G16,0,0.284917356,0,0,0,0,0,1.99475954,1.94361932,0
M39,Aegir_M39_B194,MHOBFLEE_163.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,UBA11574,0,0,0,0,0,0,0,0,1.378370653,2.738734032,0
M39,Aegir_M39_B194,MHOBFLEE_164.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,UBA11574,0,0,0,0,0,0,0,0,1.777612726,2.898215766,0
M39,Aegir_M39_B194,MHOBFLEE_173.region001,RiPP,RRE-containing,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,UBA11574,0,0,0,0,0,0,0,0,0,2.25127926,0
M39,Aegir_M39_B194,MHOBFLEE_233.region001,Polyketide,hglE-KS,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,UBA11574,0,0,0,0,0,0.423210729,0,0,1.837595735,2.923135807,0
M39,Aegir_M39_B194,MHOBFLEE_241.region001,RiPP,RRE-containing,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,UBA11574,0,0,0,0,0,0,0,0,0,2.057980612,0
M39,Aegir_M39_B194,MHOBFLEE_398.region001,Polyketide,T1PKS,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,UBA11574,0,0,0,0,0,0,0.723710916,0,1.790101812,3.016449739,0
M39,Aegir_M39_B195,GJNOLOFI_12.region001,Other,arylpolyene,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,0,0.53054056,0,0,0,1.140823485,0,1.449266517,2.317909133,0
M39,Aegir_M39_B195,GJNOLOFI_142.region001,Other,arylpolyene,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,0,0.793293227,-0.072025609,0,0,0.625424901,0,1.12292417,2.072781181,-0.425477966
M39,Aegir_M39_B195,GJNOLOFI_209.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,0,1.002896441,1.012638868,0,0,0.835028116,0,1.533442227,2.619706243,0
M39,Aegir_M39_B195,GJNOLOFI_238.region001,RiPP,RiPP-like,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,0,1.230434607,0.900228972,0,0,0.995619492,0,1.517942343,2.442975771,0
M39,Aegir_M39_B195,GJNOLOFI_270.region001,RiPP,ranthipeptide,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,0,1.477654475,1.390486889,0,0.742235086,0,0,1.991809844,2.96275398,0
M39,Aegir_M39_B195,GJNOLOFI_271.region001,RiPP,RRE-containing,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,0,1.368992347,0,0,0,0,1.434548274,1.790393663,2.278506756,0
M39,Aegir_M39_B195,GJNOLOFI_296.region001,RiPP,RRE-containing,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,0,0.25151193,0,0,0,0,0,0.730905193,2.004118396,0
M39,Aegir_M39_B195,GJNOLOFI_380.region001,RiPP,RRE-containing,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,0,0,0,0,0,0.70715073,0,0,1.784533464,0
M39,Aegir_M39_B195,GJNOLOFI_416.region001,Terpene,Terpene generic,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,0,1.224191597,0.592955966,0,0,1.211225231,0,1.63663807,2.637352366,0
M39,Aegir_M39_B195,GJNOLOFI_420.region001,Other,arylpolyene,Bacteria,Desulfobacterota,DSM-4660,Desulfatiglandales,Desulfatiglandaceae,Desulfacyla,0,0.549181821,-0.01510702,0,0,0.807282228,0,1.32960508,2.156731262,0
